[ 2013-12-18T09:03:40+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001718s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [2048] Creating default object from empty value CommonAction.class.php 第 52 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  cid 12eefcc44a31cef92dac20ea01aadb78.php 第 14 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001524s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id= LIMIT 1  [ RunTime:0.000163s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '0' ) LIMIT 1  [ RunTime:0.000319s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000237s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000229s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000227s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000226s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '130' ) LIMIT 1  [ RunTime:0.000182s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '110' ) LIMIT 1  [ RunTime:0.000172s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/move.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001316s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid NewsAction.class.php 第 14 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000888s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid NewsAction.class.php 第 21 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `id` FROM `m_categorys` WHERE ( `model_id` = null ) AND ( `fid` = 1 ) ORDER BY id asc LIMIT 1  [ RunTime:0.000318s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT * FROM `m_categorys` WHERE id= LIMIT 1  [ RunTime:0.000149s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  rowpage AdminAction.class.php 第 357 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  searchKey AdminAction.class.php 第 358 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT COUNT(*) AS tp_count FROM `m_news` WHERE ( category_id like '%' ) LIMIT 1  [ RunTime:0.000332s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT * FROM `m_news` WHERE ( category_id like '%' ) ORDER BY `id` desc LIMIT 0,12  [ RunTime:0.000691s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [2048] Creating default object from empty value CommonAction.class.php 第 52 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  cid 12eefcc44a31cef92dac20ea01aadb78.php 第 14 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001348s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id= LIMIT 1  [ RunTime:0.000248s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '0' ) LIMIT 1  [ RunTime:0.000285s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000205s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000196s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000193s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000192s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '130' ) LIMIT 1  [ RunTime:0.000189s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 86 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '110' ) LIMIT 1  [ RunTime:0.000198s ]
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 97 行.
[ 2013-12-18T10:48:15+08:00 ] /skybroad/index.php/Admin/News/index/App/Tpl/default/Admin/Public/imgs/delete.png | NOTIC: [8] Undefined index:  mid 12eefcc44a31cef92dac20ea01aadb78.php 第 98 行.
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001361s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000897s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT * FROM `m_categorys` WHERE id=100 LIMIT 1  [ RunTime:0.000253s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | NOTIC: [8] Undefined index:  rowpage AdminAction.class.php 第 357 行.
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | NOTIC: [8] Undefined index:  searchKey AdminAction.class.php 第 358 行.
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT COUNT(*) AS tp_count FROM `m_news` WHERE ( category_id like '100%' ) LIMIT 1  [ RunTime:0.000265s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT * FROM `m_news` WHERE ( category_id like '100%' ) ORDER BY `id` desc LIMIT 0,12  [ RunTime:0.000547s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | NOTIC: [2048] Creating default object from empty value CommonAction.class.php 第 52 行.
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT * FROM `m_categorys` WHERE id=100 LIMIT 1  [ RunTime:0.000407s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001041s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000213s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | NOTIC: [8] Undefined variable: twocate function.php 第 536 行.
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000205s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000187s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000184s ]
[ 2013-12-18T10:48:21+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/100 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000176s ]
[ 2013-12-18T10:48:27+08:00 ] /skybroad/index.php/Admin/Index/index.html | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001069s ]
[ 2013-12-18T10:48:27+08:00 ] /skybroad/index.php/Admin/Index/index.html | SQL: SELECT * FROM `m_modelconfig` WHERE is_sel=1 ORDER BY id asc [ RunTime:0.000331s ]
[ 2013-12-18T10:48:27+08:00 ] /skybroad/index.php/Admin/Index/index.html | NOTIC: [8] Undefined index:  lang cbf9e7b8bf66a95a7a86d8ee0c98b98a.php 第 45 行.
[ 2013-12-18T10:48:27+08:00 ] /skybroad/index.php/Admin/Index/index.html | NOTIC: [8] Undefined variable: langList cbf9e7b8bf66a95a7a86d8ee0c98b98a.php 第 138 行.
[ 2013-12-18T10:48:27+08:00 ] /skybroad/index.php/Admin/Index/index.html | NOTIC: [8] Undefined variable: default_group cbf9e7b8bf66a95a7a86d8ee0c98b98a.php 第 155 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001259s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_goods` [ RunTime:0.001093s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_guestbook` [ RunTime:0.001349s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001116s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_link` [ RunTime:0.001206s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_download` [ RunTime:0.001314s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_job` [ RunTime:0.001329s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_job_resume` [ RunTime:0.001202s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_member` [ RunTime:0.001226s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_custom` [ RunTime:0.001076s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_news` LIMIT 1  [ RunTime:0.000186s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_goods` LIMIT 1  [ RunTime:0.000151s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_guestbook` LIMIT 1  [ RunTime:0.000150s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_guestbook` WHERE ( `read` = 0 ) LIMIT 1  [ RunTime:0.000174s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_advert` LIMIT 1  [ RunTime:0.000145s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_link` LIMIT 1  [ RunTime:0.000145s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_download` LIMIT 1  [ RunTime:0.000142s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_job` LIMIT 1  [ RunTime:0.000140s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_job_resume` LIMIT 1  [ RunTime:0.000166s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_member` LIMIT 1  [ RunTime:0.000141s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `m_member` WHERE (FROM_UNIXTIME(create_time,'%Y-%m-%d')='2013-12-18') LIMIT 1  [ RunTime:0.000167s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT * FROM `m_custom` WHERE ( `id` = 1 ) LIMIT 1  [ RunTime:0.000208s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.000830s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/Index/main | SQL: SELECT * FROM `m_modelconfig` WHERE is_sel=1 ORDER BY id asc [ RunTime:0.000257s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined index:  mid SystemAction.class.php 第 12 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001470s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000242s ]
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Use of undefined constant SCRIPT_FILENAME - assumed 'SCRIPT_FILENAME' SystemAction.class.php 第 64 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T10:48:28+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
